date,year,month,vehicle_type,sales_volume,avg_price,ad_expenditure_k,gdp,unemployment,recession,dayofyear
2038-11-25,2038,11,Truck,175,47801.32,5.88,42859.44,8.97,0,329
2038-11-26,2038,11,Sedan,162,29627.59,6.3,43036.49,9.09,0,330
2038-11-27,2038,11,Sedan,166,30430.47,4.9,42644.47,8.41,0,331
2038-11-28,2038,11,EV,101,53892.05,3.15,42774.48,7.92,0,332
2038-11-29,2038,11,Sedan,161,30254.23,6.26,42878.58,8.88,0,333
2038-11-30,2038,11,Truck,169,48731.04,6.42,42687.43,8.97,0,334
2038-12-01,2038,12,SUV,210,41365.22,7.55,42859.43,8.96,0,335
2038-12-02,2038,12,Sedan,162,30790.28,4.83,42930.74,8.37,0,336
2038-12-03,2038,12,Sedan,158,30113.96,6.27,42525.29,7.24,0,337
2038-12-04,2038,12,Sedan,157,29869.14,4.98,42938.66,8.66,0,338
2038-12-05,2038,12,Sedan,171,30592.91,5.81,42742.3,8.06,0,339
2038-12-06,2038,12,SUV,212,40849.52,6.98,42774.6,8.2,0,340
2038-12-07,2038,12,Hatchback,153,21991.42,5.35,42830.6,9.2,0,341
2038-12-08,2038,12,EV,94,52414.7,3.74,42993.26,8.75,0,342
2038-12-09,2038,12,SUV,213,42338.11,6.77,42787.98,8.92,0,343
2038-12-10,2038,12,SUV,205,42151.92,6.12,42986.14,8.43,0,344
2038-12-11,2038,12,SUV,213,39910.35,7.95,43377.58,9.45,0,345
2038-12-12,2038,12,SUV,219,42342.58,6.56,42605.01,8.72,0,346
2038-12-13,2038,12,SUV,222,42224.82,7.31,42699.76,9.06,0,347
2038-12-14,2038,12,Sedan,172,30245.09,5.24,42503.86,8.24,0,348
2038-12-15,2038,12,Sedan,174,29999.64,5.49,42726.67,8.82,0,349
2038-12-16,2038,12,Sedan,165,29123.18,4.96,42861.9,8.53,0,350
2038-12-17,2038,12,Sedan,171,31212.39,3.9,42787.94,8.92,0,351
2038-12-18,2038,12,Hatchback,151,21886.22,4.63,42711.99,8.14,0,352
2038-12-19,2038,12,Sedan,165,31026.12,5.03,43114.61,9.08,0,353
2038-12-20,2038,12,Truck,192,47203.59,5.02,42967.72,8.55,0,354
2038-12-21,2038,12,Truck,187,50844.85,6.07,43021.46,8.52,0,355
2038-12-22,2038,12,EV,107,53390.97,3.51,42671.59,7.91,0,356
2038-12-23,2038,12,Truck,179,49604.7,6.41,43076.28,9.44,0,357
2038-12-24,2038,12,Sedan,167,29651.4,5.13,42522.94,7.77,0,358
2038-12-25,2038,12,SUV,219,40741.79,7.35,42625.95,8.63,0,359
2038-12-26,2038,12,Sedan,175,29967.45,4.75,42736.73,9.68,0,360
2038-12-27,2038,12,Truck,205,48705.44,6.16,42598.83,8.83,0,361
2038-12-28,2038,12,Truck,184,48692.25,5.68,42886.53,8.33,0,362
2038-12-29,2038,12,Truck,182,48910.77,5.69,42782.47,9.84,0,363
2038-12-30,2038,12,SUV,229,41690.97,7.57,42736.01,8.52,0,364
2038-12-31,2038,12,Hatchback,149,21512.57,4.36,42713.48,8.84,0,365
2039-01-01,2039,1,Sedan,168,29686.87,6.67,43105.92,8.65,0,1
2039-01-02,2039,1,Sedan,174,29185.2,6.28,43887.89,9.27,0,2
2039-01-03,2039,1,Hatchback,161,21786.09,4.32,43273.33,8.97,0,3
2039-01-04,2039,1,SUV,231,41918.21,7.84,43774.97,7.89,0,4
2039-01-05,2039,1,EV,121,53647.32,3.19,43313.3,9.23,0,5
2039-01-06,2039,1,Sedan,173,30489.46,5.16,43612.2,8.01,0,6
2039-01-07,2039,1,Truck,212,46985.04,6.07,43487.01,9.32,0,7
2039-01-08,2039,1,SUV,239,41765.45,6.29,43405.97,8.69,0,8
2039-01-09,2039,1,Truck,191,48275.48,6.42,43694.38,8.6,0,9
2039-01-10,2039,1,Truck,201,48948.89,5.75,43512.26,7.55,0,10
2039-01-11,2039,1,Truck,204,48530.79,5.08,43393.84,8.96,0,11
2039-01-12,2039,1,Sedan,191,30778.16,5.84,43248.6,9.34,0,12
2039-01-13,2039,1,Truck,201,47548.52,5.21,43232.2,9.0,0,13
2039-01-14,2039,1,Sedan,184,30600.77,4.86,43349.74,9.09,0,14
2039-01-15,2039,1,Sedan,196,31165.78,5.51,43315.44,8.6,0,15
2039-01-16,2039,1,SUV,247,41743.21,7.43,43353.95,9.36,0,16
2039-01-17,2039,1,Truck,210,48852.13,6.74,43321.45,8.37,0,17
2039-01-18,2039,1,SUV,251,42162.1,5.49,43396.7,8.73,0,18
2039-01-19,2039,1,Truck,207,49248.2,5.68,43386.31,9.4,0,19
2039-01-20,2039,1,Hatchback,173,22496.65,5.3,42854.66,9.13,0,20
2039-01-21,2039,1,Sedan,197,29473.26,5.11,43166.43,8.73,0,21
2039-01-22,2039,1,Truck,216,50016.88,7.59,43261.68,8.7,0,22
2039-01-23,2039,1,Sedan,189,30750.79,5.91,43861.77,9.02,0,23
2039-01-24,2039,1,Truck,200,47854.49,6.46,43414.83,8.06,0,24
2039-01-25,2039,1,SUV,252,42772.65,5.57,43455.58,9.13,0,25
2039-01-26,2039,1,SUV,255,43179.74,7.89,43485.73,8.26,0,26
2039-01-27,2039,1,SUV,256,42164.44,6.71,43194.86,9.37,0,27
2039-01-28,2039,1,Sedan,197,30878.79,5.42,43165.25,8.26,0,28
2039-01-29,2039,1,SUV,253,43383.93,7.89,43451.8,8.64,0,29
2039-01-30,2039,1,Sedan,185,31277.95,6.02,43145.87,8.55,0,30
2039-01-31,2039,1,Sedan,192,30825.44,4.71,43520.7,9.14,0,31
2039-02-01,2039,2,Sedan,200,30944.25,6.03,42972.78,9.02,0,32
2039-02-02,2039,2,SUV,244,41503.72,7.56,43381.77,9.05,0,33
2039-02-03,2039,2,Hatchback,178,22458.75,5.07,43330.89,8.6,0,34
2039-02-04,2039,2,Hatchback,175,22210.75,5.1,43409.05,8.18,0,35
2039-02-05,2039,2,Truck,218,48230.71,6.17,43298.29,8.79,0,36
2039-02-06,2039,2,Hatchback,181,22405.26,5.54,43367.12,9.02,0,37
2039-02-07,2039,2,Hatchback,178,22089.13,4.02,43692.47,8.52,0,38
2039-02-08,2039,2,Hatchback,182,21772.41,5.57,43532.93,8.27,0,39
2039-02-09,2039,2,SUV,273,41940.33,7.83,43669.04,8.31,0,40
2039-02-10,2039,2,Hatchback,179,22204.42,4.7,43308.29,8.29,0,41
2039-02-11,2039,2,Sedan,193,29566.04,5.28,43117.33,8.33,0,42
2039-02-12,2039,2,Truck,211,48947.24,6.1,43448.81,8.72,0,43
2039-02-13,2039,2,Hatchback,185,22940.14,4.28,43102.56,7.64,0,44
2039-02-14,2039,2,Sedan,192,30421.0,6.03,43340.58,9.47,0,45
2039-02-15,2039,2,Hatchback,186,22633.4,4.76,43735.6,8.9,0,46
2039-02-16,2039,2,Sedan,216,30924.65,5.3,43383.8,8.87,0,47
2039-02-17,2039,2,Sedan,189,30337.54,5.32,43503.6,9.37,0,48
2039-02-18,2039,2,Sedan,200,30585.27,5.59,43355.29,8.24,0,49
2039-02-19,2039,2,Hatchback,197,22519.63,4.06,43155.34,7.93,0,50
2039-02-20,2039,2,Hatchback,188,22152.07,4.79,43067.71,8.85,0,51
2039-02-21,2039,2,Truck,229,47881.63,5.94,43281.47,8.52,0,52
2039-02-22,2039,2,Sedan,205,30463.42,5.47,43523.05,8.51,0,53
2039-02-23,2039,2,SUV,263,42084.07,7.14,43593.45,8.18,0,54
2039-02-24,2039,2,Hatchback,200,22033.53,5.16,43180.16,9.01,0,55
2039-02-25,2039,2,Sedan,204,29967.62,6.15,43514.09,9.69,0,56
2039-02-26,2039,2,Hatchback,182,22365.23,6.21,43352.75,8.95,0,57
2039-02-27,2039,2,Sedan,206,30738.58,5.89,43545.32,8.5,0,58
2039-02-28,2039,2,Sedan,201,30429.0,5.56,43132.85,9.23,0,59
2039-03-01,2039,3,SUV,289,41950.04,7.02,43096.36,7.94,0,60
2039-03-02,2039,3,Hatchback,178,22025.09,4.58,43621.07,8.97,0,61
2039-03-03,2039,3,Sedan,206,30601.03,4.6,43518.56,8.33,0,62
2039-03-04,2039,3,Sedan,201,30188.84,5.9,43290.56,8.71,0,63
2039-03-05,2039,3,Sedan,203,29962.47,5.29,43504.29,8.86,0,64
2039-03-06,2039,3,Sedan,211,30497.61,5.19,43417.48,8.76,0,65
2039-03-07,2039,3,Sedan,207,30491.71,6.24,43111.6,8.41,0,66
2039-03-08,2039,3,SUV,281,40931.1,7.1,43018.55,9.01,0,67
2039-03-09,2039,3,Hatchback,186,22311.8,4.81,42885.52,8.54,0,68
2039-03-10,2039,3,SUV,270,41439.4,6.5,42980.55,8.99,0,69
2039-03-11,2039,3,Hatchback,191,22209.73,4.54,43241.75,9.31,0,70
2039-03-12,2039,3,Hatchback,190,22064.56,4.86,43819.21,9.38,0,71
2039-03-13,2039,3,Sedan,215,31065.18,4.53,43385.15,8.32,0,72
2039-03-14,2039,3,Sedan,219,31286.54,5.46,43382.13,9.01,0,73
2039-03-15,2039,3,Truck,233,48492.74,4.66,43595.66,8.35,0,74
2039-03-16,2039,3,Sedan,209,30527.51,5.21,43245.58,9.18,0,75
2039-03-17,2039,3,Sedan,213,31539.43,5.21,43738.84,9.16,0,76
2039-03-18,2039,3,Sedan,232,30697.5,6.09,43353.77,9.37,0,77
2039-03-19,2039,3,Hatchback,184,21933.76,4.77,43334.23,8.7,0,78
2039-03-20,2039,3,Hatchback,195,22443.75,4.46,43270.01,8.48,0,79
2039-03-21,2039,3,EV,130,52896.06,3.06,43522.81,8.74,0,80
2039-03-22,2039,3,Truck,240,49414.45,6.02,43376.27,8.54,0,81
2039-03-23,2039,3,SUV,269,41705.14,6.2,43179.68,9.86,0,82
2039-03-24,2039,3,SUV,281,41085.83,7.54,43316.91,8.74,0,83
2039-03-25,2039,3,Sedan,211,29664.81,5.04,43321.9,8.38,0,84
2039-03-26,2039,3,Sedan,214,30883.85,5.38,43527.9,8.57,0,85
2039-03-27,2039,3,Sedan,238,31616.38,6.05,43324.27,7.74,0,86
2039-03-28,2039,3,Sedan,218,30594.82,5.73,43517.91,8.88,0,87
2039-03-29,2039,3,Sedan,209,30387.62,6.09,43334.15,8.56,0,88
2039-03-30,2039,3,Sedan,213,30576.11,4.91,43174.48,8.41,0,89
2039-03-31,2039,3,SUV,274,41917.91,7.84,43103.07,8.22,0,90
2039-04-01,2039,4,EV,118,50393.87,3.36,43220.47,8.8,0,91
2039-04-02,2039,4,Hatchback,193,22583.83,5.51,43266.13,7.71,0,92
2039-04-03,2039,4,EV,128,52553.08,3.64,43403.7,7.82,0,93
2039-04-04,2039,4,SUV,277,43340.12,6.62,43740.2,9.54,0,94
2039-04-05,2039,4,SUV,274,41402.45,7.98,43481.0,8.79,0,95
2039-04-06,2039,4,SUV,279,40523.27,7.83,43567.72,8.96,0,96
2039-04-07,2039,4,Sedan,205,30177.15,5.0,43460.59,8.44,0,97
2039-04-08,2039,4,Sedan,209,29868.13,5.2,43620.99,9.12,0,98
2039-04-09,2039,4,Truck,244,48132.19,5.84,43600.11,8.68,0,99
2039-04-10,2039,4,EV,120,51843.49,3.72,43442.23,8.86,0,100
2039-04-11,2039,4,Sedan,210,28969.14,4.59,43646.8,9.08,0,101
2039-04-12,2039,4,Sedan,222,31009.04,4.79,43082.28,9.24,0,102
2039-04-13,2039,4,SUV,278,41281.83,8.44,43231.26,9.45,0,103
2039-04-14,2039,4,Sedan,204,30960.51,5.46,43313.53,8.76,0,104
2039-04-15,2039,4,SUV,265,41782.11,8.48,43867.02,8.56,0,105
2039-04-16,2039,4,Sedan,223,30638.78,5.64,43324.98,8.05,0,106
2039-04-17,2039,4,SUV,276,41486.24,7.9,43123.52,8.55,0,107
2039-04-18,2039,4,Sedan,213,30313.52,4.8,43595.68,9.67,0,108
2039-04-19,2039,4,SUV,284,41544.76,7.7,43530.82,8.07,0,109
2039-04-20,2039,4,Sedan,200,30728.16,5.35,43521.1,9.32,0,110
2039-04-21,2039,4,SUV,276,42773.7,6.06,43412.52,8.59,0,111
2039-04-22,2039,4,EV,125,54196.88,2.73,43535.05,8.2,0,112
2039-04-23,2039,4,SUV,267,42131.86,8.13,43409.44,9.18,0,113
2039-04-24,2039,4,Truck,237,47405.49,6.49,43579.1,8.25,0,114
2039-04-25,2039,4,Truck,222,49552.71,5.46,43526.05,9.11,0,115
2039-04-26,2039,4,EV,130,53868.5,3.27,43607.88,8.49,0,116
2039-04-27,2039,4,Hatchback,196,22228.82,4.96,43641.81,8.48,0,117
2039-04-28,2039,4,Hatchback,187,22030.43,5.21,43275.94,9.18,0,118
2039-04-29,2039,4,Truck,235,48115.22,6.59,43461.98,7.97,0,119
2039-04-30,2039,4,Sedan,206,31776.28,6.03,43905.82,8.71,0,120
2039-05-01,2039,5,SUV,273,40911.13,6.14,43576.16,9.41,0,121
2039-05-02,2039,5,EV,133,50843.96,3.42,43676.16,8.93,0,122
2039-05-03,2039,5,Hatchback,191,22676.85,4.75,43496.29,8.66,0,123
2039-05-04,2039,5,EV,126,52526.01,3.06,43485.57,9.02,0,124
2039-05-05,2039,5,Hatchback,180,22192.38,4.82,43600.65,9.2,0,125
2039-05-06,2039,5,Truck,221,48961.8,5.83,43680.51,7.95,0,126
2039-05-07,2039,5,Hatchback,183,21911.37,4.75,43035.42,9.31,0,127
2039-05-08,2039,5,Hatchback,181,22682.4,4.84,43322.62,8.77,0,128
2039-05-09,2039,5,SUV,266,40851.92,6.89,43256.18,8.94,0,129
2039-05-10,2039,5,Truck,226,47703.94,6.46,43489.02,9.29,0,130
2039-05-11,2039,5,Truck,227,49250.98,5.62,43313.86,8.43,0,131
2039-05-12,2039,5,Truck,232,48765.45,5.67,43456.96,8.69,0,132
2039-05-13,2039,5,Hatchback,191,22535.87,4.47,43416.93,8.88,0,133
2039-05-14,2039,5,SUV,262,40782.21,5.57,43437.14,9.2,0,134
2039-05-15,2039,5,Sedan,196,31256.28,4.39,43376.75,8.08,0,135
2039-05-16,2039,5,Truck,234,47004.32,6.61,43322.37,8.71,0,136
2039-05-17,2039,5,Hatchback,180,22473.22,5.34,43304.72,8.24,0,137
2039-05-18,2039,5,Sedan,211,29456.54,5.69,43450.77,8.71,0,138
2039-05-19,2039,5,Sedan,195,31621.87,6.8,43450.79,8.96,0,139
2039-05-20,2039,5,Truck,221,48623.53,5.92,43360.18,8.24,0,140
2039-05-21,2039,5,Truck,235,47862.62,6.31,43560.86,8.18,0,141
2039-05-22,2039,5,Truck,216,49799.68,6.6,43539.63,8.5,0,142
2039-05-23,2039,5,Hatchback,186,22885.15,4.56,42984.11,8.13,0,143
2039-05-24,2039,5,SUV,259,42138.14,7.1,43474.24,9.03,0,144
2039-05-25,2039,5,SUV,254,42160.25,7.44,43137.04,9.08,0,145
2039-05-26,2039,5,Sedan,195,30447.43,5.38,43220.34,8.76,0,146
2039-05-27,2039,5,Truck,225,47058.84,6.13,43307.19,8.53,0,147
2039-05-28,2039,5,Sedan,212,31288.28,5.65,43424.83,8.12,0,148
2039-05-29,2039,5,Hatchback,183,22429.06,4.76,43330.94,7.98,0,149
2039-05-30,2039,5,SUV,248,39645.37,6.74,43486.76,8.12,0,150
2039-05-31,2039,5,SUV,255,43399.68,7.63,43322.62,8.96,0,151
2039-06-01,2039,6,Truck,221,49373.62,6.4,43329.74,8.73,0,152
2039-06-02,2039,6,Sedan,201,31126.21,5.02,43460.94,8.3,0,153
2039-06-03,2039,6,Hatchback,173,22108.52,5.41,43513.33,8.2,0,154
2039-06-04,2039,6,Sedan,195,31718.98,5.97,43269.23,8.62,0,155
2039-06-05,2039,6,Sedan,197,30699.58,5.01,43311.63,8.83,0,156
2039-06-06,2039,6,SUV,254,40219.82,8.06,43819.65,8.89,0,157
2039-06-07,2039,6,Sedan,195,30387.77,5.07,43462.8,9.28,0,158
2039-06-08,2039,6,Hatchback,180,22297.38,5.0,43306.74,8.83,0,159
2039-06-09,2039,6,SUV,253,40918.26,7.2,43174.48,7.91,0,160
2039-06-10,2039,6,Sedan,192,30597.72,5.33,43461.88,9.56,0,161
2039-06-11,2039,6,Sedan,200,30476.78,5.44,43451.0,7.49,0,162
2039-06-12,2039,6,Hatchback,168,22560.99,4.66,43270.53,8.77,0,163
2039-06-13,2039,6,Truck,202,48599.15,6.9,43360.36,9.81,0,164
2039-06-14,2039,6,SUV,249,42002.52,7.4,43377.69,8.85,0,165
2039-06-15,2039,6,Hatchback,168,22271.8,5.43,43299.23,9.68,0,166
2039-06-16,2039,6,Hatchback,165,21316.14,5.03,43551.83,9.13,0,167
2039-06-17,2039,6,Hatchback,165,22958.42,4.82,42999.84,8.63,0,168
2039-06-18,2039,6,Sedan,167,30279.6,4.9,43276.57,8.64,0,169
2039-06-19,2039,6,Hatchback,163,21781.0,4.69,43471.13,9.52,0,170
2039-06-20,2039,6,Hatchback,162,22584.5,4.93,43401.06,8.83,0,171
2039-06-21,2039,6,Hatchback,163,23180.32,4.88,43814.25,7.94,0,172
2039-06-22,2039,6,Hatchback,164,21617.87,4.8,43255.15,8.33,0,173
2039-06-23,2039,6,EV,114,53469.02,3.57,43457.96,8.24,0,174
2039-06-24,2039,6,Sedan,182,30432.07,5.34,43507.41,9.18,0,175
2039-06-25,2039,6,EV,116,54241.44,3.26,43424.73,8.91,0,176
2039-06-26,2039,6,SUV,250,40640.79,6.96,43509.12,8.15,0,177
2039-06-27,2039,6,Hatchback,154,21808.58,5.24,43261.65,8.96,0,178
2039-06-28,2039,6,Sedan,195,30770.86,5.09,43674.08,8.83,0,179
2039-06-29,2039,6,SUV,237,40814.11,6.29,43558.88,8.49,0,180
2039-06-30,2039,6,Hatchback,164,22729.26,5.77,43439.34,9.14,0,181
2039-07-01,2039,7,Hatchback,165,21574.71,5.25,43325.37,9.02,0,182
2039-07-02,2039,7,Sedan,179,30365.34,3.94,43645.36,7.75,0,183
2039-07-03,2039,7,SUV,227,42105.03,7.86,43490.91,9.3,0,184
2039-07-04,2039,7,Sedan,175,30677.6,5.18,43755.95,8.39,0,185
2039-07-05,2039,7,EV,106,52655.93,3.34,43088.96,8.54,0,186
2039-07-06,2039,7,Truck,199,49526.98,6.13,43489.76,8.15,0,187
2039-07-07,2039,7,Sedan,166,29764.06,4.27,43341.2,8.54,0,188
2039-07-08,2039,7,Truck,189,49159.38,6.31,43351.33,8.48,0,189
2039-07-09,2039,7,Truck,184,49359.01,5.96,43422.19,8.82,0,190
2039-07-10,2039,7,SUV,221,41679.55,7.34,43510.47,9.76,0,191
2039-07-11,2039,7,Hatchback,157,21927.23,5.0,43196.03,8.0,0,192
2039-07-12,2039,7,SUV,218,40283.72,7.33,43411.5,8.05,0,193
2039-07-13,2039,7,Hatchback,151,22574.86,4.55,43659.37,8.54,0,194
2039-07-14,2039,7,SUV,211,39000.43,6.84,43066.57,8.13,0,195
2039-07-15,2039,7,SUV,224,41478.88,6.92,43282.98,8.83,0,196
2039-07-16,2039,7,SUV,234,40707.06,7.33,43238.36,9.14,0,197
2039-07-17,2039,7,Sedan,169,31157.62,6.59,43266.12,7.66,0,198
2039-07-18,2039,7,Truck,175,49140.25,5.94,43394.89,8.05,0,199
2039-07-19,2039,7,SUV,220,40048.03,8.57,43560.82,8.82,0,200
2039-07-20,2039,7,SUV,226,41940.0,6.06,43746.7,9.03,0,201
2039-07-21,2039,7,Truck,177,49591.82,6.99,43287.25,9.09,0,202
2039-07-22,2039,7,SUV,213,41730.58,5.97,43296.31,9.12,0,203
2039-07-23,2039,7,SUV,212,40819.63,5.94,43235.84,8.79,0,204
2039-07-24,2039,7,EV,99,52963.5,2.93,43400.74,9.61,0,205
2039-07-25,2039,7,Truck,174,45771.31,6.38,43308.01,9.29,0,206
2039-07-26,2039,7,Sedan,164,31751.85,5.84,43537.46,9.3,0,207
2039-07-27,2039,7,SUV,210,39580.47,6.71,43529.8,8.49,0,208
2039-07-28,2039,7,EV,96,52240.67,3.52,43512.54,8.64,0,209
2039-07-29,2039,7,SUV,214,41813.42,6.9,43316.62,8.46,0,210
2039-07-30,2039,7,SUV,211,41275.9,7.18,43626.46,9.25,0,211
2039-07-31,2039,7,Sedan,163,30968.69,5.23,43026.45,9.14,0,212
2039-08-01,2039,8,Sedan,159,30646.68,4.73,43126.52,8.55,0,213
2039-08-02,2039,8,Hatchback,147,22241.47,4.72,43253.33,8.83,0,214
2039-08-03,2039,8,Hatchback,131,23008.41,5.45,43820.53,8.35,0,215
2039-08-04,2039,8,EV,97,54107.61,3.27,43613.91,8.21,0,216
2039-08-05,2039,8,Hatchback,141,22783.41,4.46,43306.37,8.6,0,217
2039-08-06,2039,8,Sedan,147,30632.41,6.36,43335.76,8.63,0,218
2039-08-07,2039,8,Sedan,153,30393.29,5.45,43464.68,9.0,0,219
2039-08-08,2039,8,EV,92,52336.63,3.06,43640.89,8.7,0,220
2039-08-09,2039,8,SUV,201,42606.42,6.74,43473.87,8.98,0,221
2039-08-10,2039,8,SUV,203,43215.22,6.91,43387.38,8.49,0,222
2039-08-11,2039,8,Truck,167,49707.72,5.25,43485.95,8.41,0,223
2039-08-12,2039,8,Hatchback,148,21184.21,4.84,43486.9,8.55,0,224
2039-08-13,2039,8,Sedan,141,31763.61,6.96,43191.77,8.82,0,225
2039-08-14,2039,8,Truck,170,48367.9,5.86,43134.88,8.32,0,226
2039-08-15,2039,8,EV,97,52680.27,3.75,43146.86,8.13,0,227
2039-08-16,2039,8,Sedan,155,31577.92,4.19,43269.02,9.33,0,228
2039-08-17,2039,8,Truck,154,48371.12,6.76,43440.09,9.32,0,229
2039-08-18,2039,8,SUV,211,42907.87,6.02,43291.67,8.22,0,230
2039-08-19,2039,8,SUV,199,42394.2,6.98,43648.79,8.03,0,231
2039-08-20,2039,8,Truck,180,50179.64,5.8,43240.69,9.43,0,232
2039-08-21,2039,8,EV,90,52920.03,3.19,43462.39,9.34,0,233
2039-08-22,2039,8,Sedan,144,30079.97,5.34,43372.36,7.7,0,234
2039-08-23,2039,8,Sedan,147,30137.44,5.48,43657.56,8.43,0,235
2039-08-24,2039,8,Sedan,147,30209.09,5.36,43406.47,8.02,0,236
2039-08-25,2039,8,Hatchback,134,22344.89,5.22,43637.5,9.58,0,237
2039-08-26,2039,8,Sedan,146,29830.02,5.81,43402.1,8.62,0,238
2039-08-27,2039,8,SUV,184,42207.34,7.81,43448.89,8.74,0,239
2039-08-28,2039,8,Sedan,157,31101.31,5.07,43841.95,9.48,0,240
2039-08-29,2039,8,SUV,192,40938.16,7.46,43453.34,8.58,0,241
2039-08-30,2039,8,Sedan,143,30479.62,4.68,43402.23,9.17,0,242
2039-08-31,2039,8,Truck,163,50310.83,5.61,43474.92,8.44,0,243
2039-09-01,2039,9,Sedan,146,31358.06,5.67,43449.27,8.51,0,244
2039-09-02,2039,9,SUV,193,42307.98,7.33,43545.93,9.39,0,245
2039-09-03,2039,9,Truck,158,48876.89,7.26,43594.5,8.7,0,246
2039-09-04,2039,9,Hatchback,134,22487.59,5.32,43698.34,7.9,0,247
2039-09-05,2039,9,Sedan,139,31021.92,6.05,43420.47,7.74,0,248
2039-09-06,2039,9,Sedan,153,30850.15,4.21,43692.14,8.61,0,249
2039-09-07,2039,9,Hatchback,139,21957.25,5.15,43620.52,7.84,0,250
2039-09-08,2039,9,SUV,189,40972.13,6.34,43856.22,8.8,0,251
2039-09-09,2039,9,Hatchback,119,21930.92,5.0,43252.15,7.96,0,252
2039-09-10,2039,9,SUV,195,41551.78,8.32,43779.99,8.66,0,253
2039-09-11,2039,9,SUV,182,43623.46,6.53,43197.7,8.82,0,254
2039-09-12,2039,9,SUV,188,41878.85,7.05,43296.83,8.51,0,255
2039-09-13,2039,9,Hatchback,124,22183.53,4.79,43489.42,8.59,0,256
2039-09-14,2039,9,Truck,159,48735.45,5.41,43207.1,9.26,0,257
2039-09-15,2039,9,Sedan,142,29485.16,5.99,43532.11,8.47,0,258
2039-09-16,2039,9,SUV,188,40949.64,7.15,43380.99,8.22,0,259
2039-09-17,2039,9,Sedan,145,29916.1,5.98,43285.1,8.36,0,260
2039-09-18,2039,9,SUV,193,41006.2,7.46,43485.59,8.5,0,261
2039-09-19,2039,9,Truck,154,48051.1,6.57,43304.42,8.17,0,262
2039-09-20,2039,9,SUV,176,41122.04,6.05,43473.21,9.5,0,263
2039-09-21,2039,9,Truck,151,47896.42,6.65,43442.81,8.04,0,264
2039-09-22,2039,9,Hatchback,140,22135.15,4.79,43575.97,8.58,0,265
2039-09-23,2039,9,Truck,142,48076.63,6.17,43296.68,9.0,0,266
2039-09-24,2039,9,Hatchback,132,22330.85,4.7,43245.83,8.43,0,267
2039-09-25,2039,9,Sedan,146,30262.41,6.55,43328.14,8.87,0,268
2039-09-26,2039,9,Sedan,138,30393.54,5.18,43312.58,9.7,0,269
2039-09-27,2039,9,SUV,182,42383.07,6.6,43198.78,8.84,0,270
2039-09-28,2039,9,Sedan,144,29569.02,6.39,43412.11,9.21,0,271
2039-09-29,2039,9,SUV,197,40970.85,6.88,43364.53,8.79,0,272
2039-09-30,2039,9,SUV,192,42761.39,7.99,43429.74,7.92,0,273
2039-10-01,2039,10,EV,91,52583.35,2.96,43386.99,8.95,0,274
2039-10-02,2039,10,SUV,175,44294.71,6.33,43258.53,9.51,0,275
2039-10-03,2039,10,Hatchback,121,22656.73,4.03,43296.74,9.03,0,276
2039-10-04,2039,10,Truck,166,49105.37,6.14,43661.21,9.35,0,277
2039-10-05,2039,10,Truck,159,47705.41,5.58,43016.36,8.6,0,278
2039-10-06,2039,10,Sedan,135,31308.59,5.98,43273.65,8.5,0,279
2039-10-07,2039,10,SUV,193,42284.44,8.26,43446.48,8.9,0,280
2039-10-08,2039,10,SUV,175,41852.07,8.18,43290.15,8.77,0,281
2039-10-09,2039,10,SUV,196,42040.95,6.72,43507.11,8.78,0,282
2039-10-10,2039,10,SUV,179,42160.79,8.23,43246.99,9.13,0,283
2039-10-11,2039,10,Truck,154,48259.34,7.22,43529.73,9.1,0,284
2039-10-12,2039,10,SUV,184,40704.54,5.34,43310.12,9.38,0,285
2039-10-13,2039,10,SUV,187,43891.0,7.09,43754.5,7.65,0,286
2039-10-14,2039,10,EV,84,52678.45,3.48,43202.67,9.73,0,287
2039-10-15,2039,10,Sedan,153,29965.77,5.51,43611.67,8.41,0,288
2039-10-16,2039,10,SUV,196,41572.22,7.84,43238.98,8.55,0,289
2039-10-17,2039,10,Hatchback,122,21314.7,4.51,43254.11,9.03,0,290
2039-10-18,2039,10,Sedan,144,29586.48,5.68,43107.93,8.45,0,291
2039-10-19,2039,10,Hatchback,134,21768.08,5.57,43579.29,9.43,0,292
2039-10-20,2039,10,Sedan,133,31503.98,4.79,43398.39,8.64,0,293
2039-10-21,2039,10,Truck,152,48295.34,6.61,43285.4,8.08,0,294
2039-10-22,2039,10,SUV,181,41949.79,7.59,43308.09,9.1,0,295
2039-10-23,2039,10,SUV,187,40838.89,7.83,43304.65,8.57,0,296
2039-10-24,2039,10,Hatchback,132,21902.44,4.96,43079.25,8.89,0,297
2039-10-25,2039,10,Sedan,140,29260.04,5.2,43319.13,9.32,0,298
2039-10-26,2039,10,Sedan,154,30058.09,6.29,43475.2,10.47,0,299
2039-10-27,2039,10,SUV,192,43665.75,6.27,43207.45,8.91,0,300
2039-10-28,2039,10,SUV,190,41063.31,7.13,43326.88,8.97,0,301
2039-10-29,2039,10,SUV,189,42756.98,7.17,43589.66,8.61,0,302
2039-10-30,2039,10,Hatchback,140,22423.5,4.97,43503.73,9.67,0,303
2039-10-31,2039,10,Hatchback,140,21994.84,4.64,43251.52,8.08,0,304
2039-11-01,2039,11,Hatchback,137,22396.52,4.15,43248.65,8.64,0,305
2039-11-02,2039,11,SUV,182,40898.05,7.51,42894.71,8.62,0,306
